종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,순이익률,자본회전율,AltmanZScore,1-부채비율,PER,PSR,PBR
002320,2021.0,3,9288575600.0,658735000000.0,872260000000.0,33292105402.0,648840000000.0,15585307658.0,1421000000000.0,3825440000000.0,2404440000000.0,0.018,556051655898.416,-0.136,0.01670451926807482,0.024020263328401455,0.45660802251935256,0.8629474054874262,-0.6920760028149191,35.677938998720535,0.856993489763911,0.39131010267305844
002450,2021.0,3,4176369650.0,251291000000.0,180043000000.0,6978954353.0,65499830742.0,6869966567.0,288376000000.0,611524000000.0,323148000000.0,0.023,168840059326.212,0.004,0.024735656139109333,0.10488525678883655,0.22713343253946236,1.3635558658439402,-0.12057868893389179,24.576547451808292,2.5777174904659392,0.5854858217265376
002710,2021.0,3,493112315.0,198508000000.0,166545000000.0,7523217174.0,142423000000.0,11794274998.0,142392000000.0,382407000000.0,240015000000.0,0.068,230680553299.277,0.873,0.0021376414610912308,0.08281158940620546,1.0002177088600483,2.246671948955,-0.6855932917579639,19.55868871451568,1.6196860991502566,1.620038719164539
002840,2021.0,3,2733500000.0,179408000000.0,39584402969.0,17642604468.0,91787597535.0,47850615216.0,311064000000.0,380744000000.0,69679607549.0,0.02,997498628858.394,-0.005,0.002740354644024328,0.5213189635751588,0.2950762464798241,9.694285594153358,0.7759959122592135,20.84609830731824,10.867466364157018,3.206727137743751
002870,2021.0,3,1385319000.0,74334769267.0,1805206194.0,-821991520.0,4175336877.0,-1513904777.0,97893710497.0,100499000000.0,2604936556.0,0.036,85648873846.3656,-0.313,0.016174398305399133,-0.36258266616507073,0.04265173784712099,20.654958882091336,0.9733901540479475,-56.57480916077828,20.513045143295056,0.8749138694744322
002920,2021.0,3,3797700000.0,178046000000.0,44307407627.0,-1378351908.0,65266553321.0,781991979.0,307975000000.0,403956000000.0,95981097991.0,0.028,90816312282.6277,-0.112,0.041817377347158194,0.01198151180366358,0.21192159532754282,1.4004865162110616,0.6883477620228915,116.134582862042,1.3914678753751024,0.29488218582166725
003010,2021.0,3,1289798760.0,101060000000.0,68080779339.0,3683201532.0,53129010384.0,4532165686.0,101608000000.0,182442000000.0,80833731042.0,0.03,76530757294.6823,-0.205,0.016853338521577926,0.0853049144571471,0.5228821587276592,2.1130374084511914,0.20445505233839856,16.886134046486468,1.4404702203474473,0.7531941846811351
003080,2021.0,3,2626587735.0,82522226361.0,14284729651.0,-2381335148.0,6073940270.0,1788506034.0,137217000000.0,161085000000.0,23867457222.0,0.028,83082987570.4434,-0.244,0.031614026069693275,0.2944556506150825,0.0442652169191864,2.816428920192724,0.8260604938017884,46.45384806705293,13.678598056158265,0.6054837150440799
003200,2021.0,3,3521711240.0,483649000000.0,164203000000.0,11185879494.0,145138000000.0,44050938991.0,774411000000.0,1046250000000.0,271843000000.0,0.03,277032020135.004,0.216,0.012712289497379363,0.303510720769199,0.1874172758393153,1.5599016308389766,0.648968054431045,6.288901587128577,1.908749053555954,0.35773439565371185
003610,2021.0,3,1353837065.0,164972000000.0,38942160183.0,1752471013.0,31391128373.0,7718236185.0,198202000000.0,246441000000.0,48238679343.0,0.035,110016574002.196,0.068,0.012305755539824178,0.24587316815405003,0.15837947333023886,2.543774226138284,0.7566186045398129,14.25410823991207,3.5047027521579306,0.5550720780539483
003650,2021.0,3,3177255900.0,247101000000.0,34976971361.0,9696396720.0,96326244390.0,6877603464.0,293805000000.0,336025000000.0,42219443124.0,0.022,137782084239.36,-0.09,0.023060007529573708,0.07139906167372587,0.32785774370756116,3.3681385728656026,0.8563011414918058,20.03344405657639,1.4303691077326344,0.4689566994728783
003670,2021.0,3,18463598860.0,2141360000000.0,314555000000.0,31471758561.0,504959000000.0,114549000000.0,2411360000000.0,3767110000000.0,1355750000000.0,0.039,13710975400607.2,0.041,0.0013466291288935087,0.22684812034244364,0.20940838365071993,7.028558873441313,0.43776541039081684,119.6952867384892,27.152650810476096,5.68599271805421
003780,2021.0,3,2275000000.0,30733896960.0,20578434559.0,2311897207.0,18108859672.0,4783736401.0,46647247150.0,75186557566.0,28539310416.0,0.043,74620017680.4278,-0.003,0.030487797654284308,0.2641655238179704,0.3882085391613511,2.784807188122268,0.3881887536851143,15.598689272433386,4.120635922526121,1.599666051899652
003960,2021.0,3,1470752650.0,542984000000.0,536265000000.0,37563958054.0,473009000000.0,57136692075.0,514130000000.0,1169600000000.0,655470000000.0,0.042,256605250166.154,0.22,0.005731576610563017,0.12079409075725832,0.9200182833135588,1.9442962140183147,-0.27491101472390245,4.49107641424749,0.5424954919803936,0.4991057712371462
004080,2021.0,3,1904954100.0,51095036515.0,33931844106.0,3001829518.0,29878610135.0,8561629972.0,97179331952.0,135186000000.0,38006220907.0,0.046,170049842488.16,0.176,0.011202327930016374,0.2865471296461294,0.3074584845855702,3.783808492278767,0.6089063369382648,19.861853764328977,5.691357185619639,1.7498480041349358
004100,2021.0,3,215119300.0,186595000000.0,269743000000.0,-5628652998.0,111929000000.0,559657836.0,100831000000.0,446486000000.0,345655000000.0,0.063,70097001358.2222,0.315,0.003068880206453611,0.0050001146798416855,1.1100653568842915,1.6780719692031492,-2.428062798147395,125.24974520006934,0.6262630896212974,0.6951929600839246
004150,2021.0,3,5317346000.0,162394000000.0,85949764000.0,3577198000.0,96173613000.0,4501628000.0,546145000000.0,646799000000.0,100654000000.0,0.019,168664432640.0,-0.137,0.031526184369584466,0.04680730877813647,0.17609538309423323,1.6596806720245325,0.8157009585366524,37.46743014749331,1.7537495720369787,0.3088272027391993
004890,2021.0,3,3898927800.0,306954000000.0,57010730823.0,12523775052.0,112283000000.0,33252634108.0,390655000000.0,462142000000.0,71486653685.0,0.029,265561013607.784,0.138,0.014681853134355247,0.2961502106997497,0.2874224059592223,3.5310350972224214,0.8170082203350783,7.986164727440184,2.36510436671432,0.6797833847988662
005360,2021.0,3,1329411490.0,112802000000.0,63871675828.0,512322964.0,32462163465.0,15050337329.0,103584000000.0,199600000000.0,96016304590.0,0.033,95998320804.498,-0.205,0.013848278582990698,0.46362705755046013,0.31338974614805376,1.897160042297842,0.07305853616388636,6.378483000478799,2.957237305147616,0.9267705735398034
005720,2021.0,3,11051414660.0,1481840000000.0,876763000000.0,8519305112.0,613283000000.0,9427455984.0,2115600000000.0,4391480000000.0,2275880000000.0,0.02,269861534339.657,-0.072,0.040952167143948386,0.015372113663675661,0.2898860843259595,0.901633086580391,-0.07576101342408781,28.625064364941935,0.4400277430479192,0.12755791942695074
005860,2021.0,3,985092125.0,101708000000.0,93641493377.0,4650849686.0,94242303109.0,5705040297.0,67920150294.0,169866000000.0,101946000000.0,0.033,82550763468.4131,-0.153,0.011933167951583291,0.060535875172761745,1.3875455619733115,2.621284917944797,-0.5009684100920755,14.469794983187496,0.8759417028776924,1.215411711843538
005960,2021.0,3,20641918100.0,641379000000.0,298997000000.0,24006312784.0,271111000000.0,98739864384.0,541335000000.0,1127860000000.0,586529000000.0,0.026,348095096001.73,0.027,0.059299652126950424,0.3642045670740029,0.500819270876629,1.7202507365552582,-0.0834861961631892,3.525375471936905,1.283957847530089,0.6430355845161833
006650,2021.0,3,18528300000.0,932309000000.0,230705000000.0,32100761822.0,634122000000.0,30859749551.0,2036670000000.0,2431360000000.0,394683000000.0,0.042,1397499431766.53,-0.109,0.013258180703929893,0.04866531921459908,0.31135235457879773,3.0218518385645776,0.8062116101282977,45.285507889717934,2.2038336972483688,0.6861664523960009
006880,2021.0,3,1119738800.0,36671333238.0,97446895201.0,1975561953.0,27108327725.0,2047120027.0,95774457203.0,248105000000.0,152330000000.0,0.042,61746557659.4286,-0.008,0.018134432791801436,0.07551627853134198,0.2830433971298025,1.1059839738364707,-0.5905075784154743,30.16264647164658,2.2777708121952625,0.6447043347369209
007070,2021.0,3,69300000000.0,1530550000000.0,1985870000000.0,102479000000.0,2725440000000.0,754803000000.0,4393350000000.0,9378120000000.0,4984770000000.0,0.017,3419041099366.4,-0.109,0.02026884087846804,0.27694720852412824,0.6203557649629554,1.230519116038717,-0.13461709174092662,4.529713182600493,1.254491421336151,0.7782309853224533
007160,2021.0,3,989000000.0,300959000000.0,374058000000.0,8923286956.0,142967000000.0,35574264988.0,545547000000.0,1103160000000.0,557613000000.0,0.038,254000058638.878,-0.225,0.0038936998884953043,0.24882850579504362,0.26206174720051617,1.2316873202997993,-0.022117251125934212,7.139994564176039,1.7766341787886575,0.46558785702950983
007210,2021.0,3,893413261.0,198610000000.0,145654000000.0,1473440100.0,116934000000.0,5151045042.0,295652000000.0,471903000000.0,176251000000.0,0.047,264298575031.134,-0.181,0.0033803181152026913,0.04405087521165786,0.3955122914778185,2.0949887334238575,0.4038565610920948,51.30969985238463,2.260237185345015,0.8939515884591818
007540,2021.0,3,905128410.0,197175000000.0,59331200773.0,7753465077.0,89522184704.0,20165971153.0,310749000000.0,414749000000.0,104000000000.0,0.026,132574433032.711,-0.277,0.006827322503251222,0.22526227682755548,0.2880851899893483,1.813154725734061,0.6653247476258974,6.574165559737424,1.4809115022277528,0.4266286714766934
007590,2021.0,3,4243505950.0,154732000000.0,42280841532.0,-4352663263.0,14650957641.0,10172460693.0,150229000000.0,210624000000.0,60395430734.0,0.026,101178582742.619,-0.182,0.04194075302274942,0.6943205312759119,0.09752416404955101,2.1691252686381874,0.5979775493812779,9.946323293462639,6.905936473358957,0.6734976125843856
007610,2021.0,3,89345095.0,79831417728.0,48689977906.0,-5277539887.0,17739046885.0,-6338862703.0,89861373176.0,181024000000.0,91162463964.0,0.052,80460035987.4488,-0.168,0.0011104282256838313,-0.35733953149197056,0.19740458283735318,1.4371020362133082,-0.014478866080220198,-12.693134361368863,4.535758685856182,0.8953779284967397
007700,2021.0,3,15320104000.0,517847000000.0,723986000000.0,47162247463.0,145229000000.0,35451073990.0,2185620000000.0,2931360000000.0,745738000000.0,0.048,1376826309005.64,0.053,0.011127114509501462,0.2441046484517555,0.06644750688591795,1.7681530101454839,0.6587979612192421,38.837365248624444,9.480381390807896,0.6299471312997581
007770,2021.0,3,175500000.0,93990685713.0,23932261858.0,-323113463.0,27774186147.0,2045556104.0,93277052529.0,165667000000.0,72390163370.0,0.049,63531021297.4958,-0.005,0.002762430013177164,0.07364954253469452,0.29776011777778844,1.57084668750966,0.2239231257066815,31.058068352788528,2.2874125261941485,0.6811017996837035
007980,2021.0,3,29250000.0,436831000000.0,375676000000.0,7887358725.0,293765000000.0,-15970953058.0,150607000000.0,774658000000.0,624052000000.0,0.042,144876451802.764,0.099,0.00020189616487723753,-0.054366425741664254,1.9505401475363031,1.9077335639242556,-3.143578983712576,-9.071246485831605,0.49317124845629673,0.9619567069224599
008250,2021.0,3,2159286200.0,108669000000.0,129436000000.0,6605160236.0,65372708501.0,3007223920.0,195163000000.0,414797000000.0,219633000000.0,0.042,151146214342.472,-0.031,0.014286075303926697,0.046001213487337746,0.3349646628766723,1.3742987622674794,-0.12538237268334673,50.261044193367546,2.3120690240356176,0.7744574529240638
008370,2021.0,3,1784444480.0,45834966404.0,9776895870.0,547061267.0,21757430151.0,3642903951.0,80533713687.0,92995453498.0,12461739811.0,0.053,86039991259.4286,0.258,0.020739710149661986,0.16743263913604095,0.270165489146096,5.134608519734711,0.8452605841643732,23.618517648759333,3.954510742412936,1.068372329057482
009070,2021.0,3,2114884110.0,152780000000.0,119929000000.0,8498116494.0,174678000000.0,7160724099.0,225058000000.0,485667000000.0,260609000000.0,0.043,180600019825.729,-0.294,0.01171032047527331,0.04099385211074091,0.7761465933226102,1.5564089541288162,-0.15796372490646848,25.220915836004618,1.0339024938786168,0.8024598984516391
009140,2021.0,3,325346750.0,48927302740.0,4599483283.0,1012685142.0,9630349419.0,2881424336.0,58802747465.0,64592770729.0,5790023264.0,0.043,39348510521.8064,-0.262,0.00826833711582799,0.2992024702982379,0.16377380027577934,5.287038544889703,0.9015348174429046,13.655923575779225,4.08588606807709,0.6691610888628466
009160,2021.0,3,3467269925.0,535031000000.0,363049000000.0,26436503367.0,139873000000.0,25767010066.0,511544000000.0,899930000000.0,388386000000.0,0.078,596717334995.709,0.646,0.005810573485392264,0.18421718320190458,0.2734329793722534,2.4524265667134886,0.24075739330341084,23.158190782216035,4.26613667395215,1.1665024611679717
009620,2021.0,3,825399600.0,147102000000.0,203993000000.0,1659312511.0,81666951734.0,2621628478.0,50858808965.0,317352000000.0,266493000000.0,0.064,94605689285.8504,-0.002,0.008724629630952331,0.03210146114598459,1.605758243182642,1.9437461897277404,-4.239859238217613,36.086611844414975,1.1584329680137146,1.86015630047485
009780,2021.0,3,1056000000.0,83625933782.0,54160184508.0,5015590970.0,39598991667.0,4129953722.0,112954000000.0,177183000000.0,64228939646.0,0.044,114752098641.617,0.168,0.009202446077243433,0.10429441630054727,0.35057626703790923,2.383185896802661,0.4313708266550985,27.78532312125918,2.8978540566538262,1.0159183147731203
010040,2021.0,3,781572120.0,119850000000.0,53162756241.0,780841718.0,65768209026.0,423054177.0,239602000000.0,335644000000.0,96041961473.0,0.037,175561483115.629,-0.173,0.004451842773994099,0.006432502621939347,0.2744893991953323,1.95063945012134,0.5991604349170708,414.98581661712086,2.669397353457271,0.732721157945597
010100,2021.0,3,1522521000.0,368100000000.0,358685000000.0,3745567286.0,231305000000.0,16452086107.0,256111000000.0,654780000000.0,398669000000.0,0.032,91198949736.588,-0.192,0.01669450146517621,0.0711272393895506,0.903143558847531,1.9509091501338565,-0.556625838015548,5.543306128077269,0.3942800619813147,0.35609149836042964
010240,2021.0,3,2078979300.0,67113998577.0,19190035805.0,2573357103.0,30710035879.0,9977582003.0,83854801207.0,114518000000.0,30663238291.0,0.04,111889981392.427,-0.263,0.018580567036725868,0.32489646193552074,0.36622871245250055,3.4695880080011086,0.6343293663614302,11.214137990425394,3.6434337567459214,1.334330682146796
010420,2021.0,3,512325300.0,75452262941.0,52539889418.0,901621241.0,58886839250.0,816173362.0,46657017533.0,102192000000.0,55534857326.0,0.053,45187088865.8824,-0.224,0.011337869131614293,0.013860030057565028,1.2621218064002908,2.699341774984608,-0.19027876753418282,55.364572001165605,0.7673546320603785,0.9684924167262219
011200,2021.0,3,0.0,6397510000000.0,2491110000000.0,2270760000000.0,4016360000000.0,2664410000000.0,7725920000000.0,15440100000000.0,7714160000000.0,0.04,23220647909929.9,-0.173,0.0,0.6633892380165125,0.5198552405409324,3.27462173899516,0.0015221488185225285,8.71511813494541,5.781515578765324,3.0055433914746814
011690,2021.0,3,0.0,82520822485.0,24289900624.0,-1879232939.0,26032203327.0,1224287907.0,93328537416.0,120754000000.0,27425685688.0,0.0,219445116928.0,0.0,0.0,0.04702974587365015,0.2789307970290458,6.066759524800959,0.706138267593828,179.24306502849416,8.429755797904228,2.3513241243636616
011700,2021.0,3,1077508285.0,64952064327.0,8084730043.0,140702167.0,12256537408.0,326159402.0,84022157751.0,95973630786.0,11951473035.0,0.078,104314351984.834,0.042,0.010329434679867026,0.026611055891455244,0.1458726809221241,6.299499045731359,0.8577580800719468,319.82629151629976,8.51091531909711,1.241510034697871
012200,2021.0,3,1197140995.0,162654000000.0,77239033426.0,-1866684788.0,88651568770.0,8216545784.0,202062000000.0,295477000000.0,93414804487.0,0.042,75419400470.1945,-0.161,0.01587311736153493,0.09268359148067899,0.43873449124526137,1.79013861516625,0.5376923692381546,9.17896674014255,0.8507396035581121,0.37324844599811485
012320,2021.0,3,1101214500.0,228354000000.0,60259025793.0,-297299529.0,77757254903.0,-151467227.0,438155000000.0,579419000000.0,141264000000.0,0.021,93536652325.9259,-0.094,0.011773080098728017,-0.0019479497725189904,0.17746517762663896,1.1483188587042754,0.6775935456630644,-617.5372334896308,1.2029315134981329,0.21347845471562782
012610,2021.0,3,2058838250.0,320069000000.0,272054000000.0,3229335624.0,97428134259.0,19355516434.0,245867000000.0,567607000000.0,321740000000.0,0.02,285904509563.586,-0.007,0.007201139475353775,0.1986645498367636,0.39626356631430815,2.0712841926980947,-0.3085936705617265,14.771215768821579,2.9345169312546426,1.162842144588684
013570,2021.0,3,3961067360.0,529246000000.0,292805000000.0,10230867632.0,239927000000.0,30288696248.0,511595000000.0,876109000000.0,364513000000.0,0.026,138704377369.899,-0.118,0.028557623307277204,0.1262412994285762,0.4689783911101555,1.733502456248908,0.2874969458262884,4.579410623494823,0.5781107477270128,0.27112091840025915
013810,2021.0,3,826934978.0,61960252230.0,27597016894.0,1210274036.0,14116123566.0,2325240481.0,55199220623.0,94643293901.0,39444073278.0,0.027,90717403445.068,-0.204,0.00911550536717834,0.1647223099265409,0.25573048689238553,2.7651213374893895,0.2854233658950478,39.01420269702761,6.426509588196672,1.643454426008119
