종목코드,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,AltmanZScore,순이익률,자본회전율,PER,PSR,PBR,배당수익률_percentile,순이익률_percentile,자본회전율_percentile,PER_percentile,PSR_percentile,PBR_percentile,ATR_percentile,TSF_SLOPE_percentile,avg_of_변동성지표_percentile,avg_of_수익성지표_percentile,avg_of_가치성지표_percentile,avg_of_모멘텀지표_percentile,변동성지표_percentile,수익성지표_percentile,가치성지표_percentile,모멘텀지표_percentile
138070,2,1733125111.0,55509198457.0,20535990629.0,1280666322.0,15080769100.0,2171526008.0,77078784666.0,109572000000.0,32492886515.0,0.033,55310106928.3468,0.098,0.031334691022117,2.0678450308051586,0.1439930545717327,0.19565395543466885,25.47061684943301,3.6675919219761015,0.7175758052680566,0.8255451713395638,0.7632398753894081,0.27414330218068533,0.4968847352024922,0.5841121495327103,0.4221183800623053,0.397196261682243,0.7523364485981309,0.397196261682243,0.6209761163032191,0.5010384215991692,0.7523364485981309,0.397196261682243,0.7546728971962616,0.5077881619937694,0.7523364485981309
138070,3,1704404200.0,55145629460.0,17804026548.0,949602244.0,15057323866.0,743849245.0,77502142890.0,108019000000.0,31081423782.0,0.046,48221321123.2604,-0.052,0.03534544803621838,1.9426503360550167,0.049401158640124586,0.1942826779302231,64.826739352623,3.2025160348809356,0.6267590362689218,0.8644859813084113,0.45638629283489096,0.26947040498442365,0.7757009345794392,0.5264797507788161,0.3582554517133956,0.7577881619937694,0.4236760124610592,0.7577881619937694,0.5301142263759087,0.553478712357217,0.4236760124610592,0.7577881619937694,0.5358255451713395,0.5794392523364486,0.4236760124610592
138080,2,1955220000.0,95637462887.0,39210978639.0,-8026130528.0,9992830761.0,-9450427750.0,131330000000.0,171930000000.0,40599434006.0,0.032,167223246381.662,-0.145,0.011692273905133402,3.3621818989202827,-0.9457207848333739,0.07608947507043326,-17.694780681399525,16.73432187346758,1.2733002794589479,0.49221183800623053,0.006230529595015576,0.03115264797507788,0.16043613707165108,0.9361370716510904,0.6713395638629284,0.37149532710280375,0.18769470404984423,0.37149532710280375,0.17653167185877464,0.5893042575285566,0.18769470404984423,0.37149532710280375,0.03582554517133956,0.632398753894081,0.18769470404984423
138490,2,6840000000.0,178578000000.0,84104143542.0,8945009899.0,116257000000.0,15047079257.0,263981000000.0,361274000000.0,97293069672.0,0.032,364039939325.339,-0.089,0.01878914718169744,3.5675937356315104,0.1294294473193012,0.44039911963361,24.19339548278017,3.1313378061135158,1.3790387770548966,0.6573208722741433,0.7320872274143302,0.721183800623053,0.48286604361370716,0.5171339563862928,0.7102803738317757,0.37149532710280375,0.2850467289719626,0.37149532710280375,0.7035306334371755,0.5700934579439253,0.2850467289719626,0.37149532710280375,0.910436137071651,0.6090342679127726,0.2850467289719626
138490,3,6840000000.0,182515000000.0,79127879483.0,7220308054.0,112412000000.0,6833011989.0,270837000000.0,362786000000.0,91949077979.0,0.025,281200016358.329,-0.18,0.024324322909298448,3.119531959790588,0.06078543206241326,0.4150540731140871,41.15315717446621,2.501512439582331,1.0382632259294597,0.7476635514018691,0.5077881619937694,0.6884735202492211,0.6495327102803738,0.43302180685358255,0.5794392523364486,0.18146417445482865,0.13239875389408098,0.18146417445482865,0.6479750778816199,0.5539979231568016,0.13239875389408098,0.18146417445482865,0.8107476635514018,0.5809968847352025,0.13239875389408098
140070,2,1743129900.0,209984000000.0,106101000000.0,591306638.0,28593835583.0,-349492816.0,188272000000.0,351248000000.0,162975000000.0,0.047,159048483560.727,0.075,0.010959739200119114,1.812789335968482,-0.012222662992711103,0.15187513588319027,-455.08369923325404,5.562334689204364,0.8447758497539583,0.4735202492211838,0.1573208722741433,0.17289719626168223,0.017133956386292833,0.7180685358255452,0.4953271028037383,0.778816199376947,0.7180685358255452,0.778816199376947,0.26791277258566976,0.4101765316718588,0.7180685358255452,0.778816199376947,0.08566978193146417,0.37616822429906543,0.7180685358255452
140670,1,0.0,56960612071.0,34405961195.0,487565694.0,25052125549.0,405009840.0,42244098522.0,82131387787.0,39887289265.0,0.058,148850261681.633,0.244,0.0,3.9823938196757895,0.016166685705284064,0.5930325518948708,367.5225808874989,5.941622054803035,3.5235752895546897,0.0646417445482866,0.2616822429906542,0.82398753894081,0.9672897196261683,0.7445482866043613,0.9454828660436138,0.8940809968847352,0.8886292834890965,0.8940809968847352,0.38343717549325024,0.8857736240913812,0.8886292834890965,0.8940809968847352,0.2398753894080997,0.9454828660436138,0.8886292834890965
140670,2,0.0,50300071872.0,31296961182.0,-1571971157.0,20390630578.0,-2450961759.0,39365281123.0,74737562001.0,35372280878.0,0.036,120382616549.664,-0.168,0.0,3.639290952093283,-0.12020039054821623,0.5179851380785985,-49.11648095186131,5.903820192767753,3.0580911177420225,0.0646417445482866,0.05451713395638629,0.778816199376947,0.102803738317757,0.7367601246105919,0.9299065420560748,0.4984423676012461,0.15342679127725856,0.4984423676012461,0.29932502596053995,0.5898234683281413,0.15342679127725856,0.4984423676012461,0.11370716510903427,0.6339563862928349,0.15342679127725856
140670,3,0.0,51716530772.0,33577123939.0,-734983591.0,16090156527.0,-877239421.0,38537756667.0,76150949453.0,37613192786.0,0.066,141593769286.268,0.392,0.0,3.870383004642272,-0.05452025401542571,0.4175166880115274,-161.40835203787313,8.8000243533161,3.6741570224173214,0.0646417445482866,0.1059190031152648,0.6931464174454829,0.045171339563862926,0.8411214953271028,0.9485981308411215,0.9338006230529595,0.9501557632398754,0.9338006230529595,0.2879023883696781,0.6116303219106958,0.9501557632398754,0.9338006230529595,0.09968847352024922,0.6682242990654206,0.9501557632398754
140860,2,2759628800.0,132656000000.0,41123936568.0,10104769610.0,39444618132.0,7623927851.0,128350000000.0,176908000000.0,48557926861.0,0.036,1308903142984.15,0.264,0.0021083521838815063,17.810031803355656,0.19328182682582448,0.3073207489832489,171.68356896405655,33.18331384535027,10.197915053516484,0.19003115264797507,0.839563862928349,0.5404984423676013,0.9221183800623053,0.9797507788161994,0.9922118380062306,0.4984423676012461,0.9018691588785047,0.4984423676012461,0.5233644859813085,0.9646936656282451,0.9018691588785047,0.4984423676012461,0.5280373831775701,0.985981308411215,0.9018691588785047
140860,3,2760908800.0,135702000000.0,39373799006.0,5470091973.0,32404475956.0,6315679883.0,135037000000.0,183148000000.0,48111200279.0,0.043,1137541049732.16,-0.104,0.0024270849835705452,15.651996733524829,0.19490146643863843,0.23996738639039672,180.11379151658628,35.104442092405854,8.423933713494673,0.19781931464174454,0.8411214953271028,0.3909657320872274,0.9314641744548287,0.9828660436137072,0.9875389408099688,0.7009345794392523,0.2507788161993769,0.7009345794392523,0.47663551401869153,0.9672897196261682,0.2507788161993769,0.7009345794392523,0.4158878504672897,0.9883177570093458,0.2507788161993769
141000,3,1698260100.0,96797998005.0,25002410616.0,-287397589.0,7779154816.0,990856427.0,167344000000.0,194294000000.0,26949982146.0,0.039,103217355048.885,-0.061,0.01645324179442191,3.1111340049925644,0.1273732751740623,0.046486009752366386,104.1698395814967,13.268453641851906,0.6167973995875814,0.5981308411214953,0.7242990654205608,0.009345794392523364,0.8426791277258567,0.9143302180685359,0.34579439252336447,0.602803738317757,0.397196261682243,0.602803738317757,0.4439252336448598,0.7009345794392524,0.397196261682243,0.602803738317757,0.34501557632398755,0.7897196261682243,0.397196261682243
143160,1,0.0,246028842921.0,65539165797.0,5426742338.0,64456197612.0,6606977772.0,312979919322.0,393040161128.0,80060241806.0,0.031,245405357301.521,0.001,0.0,3.0333179312527045,0.10250337464476743,0.20594355622440486,37.143360515232104,3.8073197984584985,0.7840929789781276,0.0646417445482866,0.6510903426791277,0.29906542056074764,0.6199376947040498,0.5887850467289719,0.45794392523364486,0.34657320872274144,0.5552959501557633,0.34657320872274144,0.3382658359293873,0.5555555555555555,0.5552959501557633,0.34657320872274144,0.1542056074766355,0.5833333333333334,0.5552959501557633
143160,2,4483258550.0,267700000000.0,79105197511.0,7988964999.0,66365194119.0,14266620519.0,326294000000.0,420923000000.0,94628936280.0,0.036,209505447047.342,-0.224,0.021399245762745808,2.5749652881024083,0.2149714275440587,0.20339078903994556,14.685008742492789,3.1568572928706575,0.642075570296379,0.6915887850467289,0.8769470404984424,0.29283489096573206,0.3442367601246106,0.5218068535825545,0.3707165109034268,0.4984423676012461,0.08255451713395638,0.4984423676012461,0.6204569055036345,0.4122533748701973,0.08255451713395638,0.4984423676012461,0.7523364485981309,0.38317757009345793,0.08255451713395638
143160,3,4094687650.0,271130000000.0,88052859295.0,7031915584.0,67329065159.0,8005077772.0,334472000000.0,437029000000.0,102558000000.0,0.048,281841040588.8,0.557,0.014528358401763287,2.8825721131468867,0.11889483023558581,0.20129955619304457,35.20778293680268,4.186023375242509,0.8426471669854785,0.5529595015576324,0.6884735202492211,0.2866043613707165,0.5965732087227414,0.6214953271028038,0.49065420560747663,0.793613707165109,0.9641744548286605,0.793613707165109,0.5093457943925234,0.5695742471443407,0.9641744548286605,0.793613707165109,0.4937694704049844,0.6074766355140186,0.9641744548286605
145720,2,2587167300.0,322993000000.0,248983000000.0,32391139313.0,106391000000.0,20165973011.0,408465000000.0,713011000000.0,304546000000.0,0.047,1604980416650.85,0.141,0.0016119619112853116,4.493651074031709,0.18954585454596723,0.260465400952346,79.58854332371546,15.08567845636238,3.9292972877745953,0.17445482866043613,0.8317757009345794,0.440809968847352,0.8037383177570093,0.9283489096573209,0.9548286604361371,0.778816199376947,0.8099688473520249,0.778816199376947,0.48234683281412255,0.8956386292834891,0.8099688473520249,0.778816199376947,0.42445482866043616,0.9501557632398754,0.8099688473520249
145720,3,2587167300.0,337149000000.0,241984000000.0,30057948694.0,93776949422.0,24075588829.0,433721000000.0,732229000000.0,298508000000.0,0.041,1183257709170.61,-0.312,0.002186478296273635,3.657075614014229,0.25673248039514374,0.216214915630094,49.147612445737124,12.617788448693329,2.728154064872603,0.19158878504672897,0.9127725856697819,0.32242990654205606,0.7071651090342679,0.9096573208722741,0.9221183800623053,0.6542056074766355,0.018691588785046728,0.6542056074766355,0.4755970924195223,0.8463136033229491,0.018691588785046728,0.6542056074766355,0.411993769470405,0.9135514018691588,0.018691588785046728
150900,2,1141742200.0,26474290096.0,8539526609.0,385896214.0,9959438929.0,-986576718.0,30420480396.0,46250805995.0,15830325599.0,0.036,103602282124.934,0.066,0.011020434845471579,5.114974154144766,-0.09905946760989472,0.32739255920197663,-105.0118862879288,10.402421548393031,3.405675412626183,0.4766355140186916,0.06542056074766354,0.5700934579439252,0.07320872274143302,0.881619937694704,0.942367601246106,0.4984423676012461,0.706386292834891,0.4984423676012461,0.3707165109034268,0.6323987538940811,0.706386292834891,0.4984423676012461,0.20794392523364486,0.7009345794392523,0.706386292834891
150900,3,1141742200.0,23585772119.0,5140861890.0,561447088.0,9616714092.0,740525143.0,31232796737.0,43547144261.0,12314347524.0,0.049,82718493753.3923,-0.129,0.013802744080469633,5.108939703277234,0.07700396787464356,0.30790435365039015,111.70247834973553,8.601534054361101,2.648449783409875,0.5342679127725857,0.5763239875389408,0.543613707165109,0.8551401869158879,0.8302180685358256,0.9205607476635514,0.8084112149532711,0.21105919003115264,0.8084112149532711,0.5514018691588786,0.8686396677050884,0.21105919003115264,0.8084112149532711,0.5856697819314641,0.9376947040498442,0.21105919003115264
151860,3,14410888201.0,2374250000000.0,1498200000000.0,99440381312.0,1820830000000.0,66266419578.0,2885040000000.0,5785620000000.0,2900580000000.0,0.055,444959922719.918,0.123,0.03238693523881924,1.3184559008009666,0.03639352360077547,0.6311281646008374,6.7147119997357105,0.24437202963479185,0.15423007054318763,0.8364485981308412,0.37538940809968846,0.8457943925233645,0.2398753894080997,0.017133956386292833,0.01557632398753894,0.8714953271028038,0.794392523364486,0.8714953271028038,0.6858774662512981,0.09086188992731048,0.794392523364486,0.8714953271028038,0.8847352024922118,0.00778816199376947,0.794392523364486
155650,2,4554503000.0,75829962430.0,21085591812.0,5114362067.0,61432655477.0,9866039230.0,120931000000.0,142854000000.0,21923306189.0,0.034,123856959459.155,-0.064,0.03677228166982384,4.78154542391562,0.16059926359025425,0.5079975810751586,12.553868535464458,2.016142042004456,1.0241978736409831,0.8800623052959502,0.7866043613707165,0.7725856697819314,0.3146417445482866,0.35669781931464173,0.5700934579439252,0.43146417445482865,0.38006230529595014,0.43146417445482865,0.8130841121495327,0.41381100726895115,0.38006230529595014,0.43146417445482865,0.9937694704049844,0.3847352024922118,0.38006230529595014
155650,3,4554503000.0,93455203304.0,22696332751.0,4285803587.0,50014281527.0,3805219503.0,126208000000.0,169769000000.0,43560432996.0,0.042,111393336589.863,-0.149,0.04088667365058951,2.7599851095209287,0.07608265852915969,0.39628455824511916,29.273826779780123,2.227230566727781,0.8826131160044988,0.9065420560747663,0.5669781931464174,0.6635514018691588,0.5373831775700935,0.3940809968847352,0.5124610591900312,0.676791277258567,0.18457943925233644,0.676791277258567,0.7123572170301142,0.48130841121495327,0.18457943925233644,0.676791277258567,0.9291277258566978,0.470404984423676,0.18457943925233644
160980,1,0.0,129075254264.0,64374847122.0,1970995491.0,36343606595.0,3763303863.0,154786734689.0,221187546926.0,66400812237.0,0.045,162880652777.559,0.189,0.0,2.773238115517817,0.10354789234147553,0.23479794097357348,43.281291840121334,4.481686547860867,1.0522907735266942,0.0646417445482866,0.6542056074766355,0.3691588785046729,0.6651090342679128,0.6417445482866043,0.5934579439252337,0.7406542056074766,0.8481308411214953,0.7406542056074766,0.362668743509865,0.6334371754932503,0.8481308411214953,0.7406542056074766,0.20249221183800623,0.7040498442367601,0.8481308411214953
160980,2,3066128400.0,132033000000.0,62618454736.0,2532085277.0,38032490717.0,8577898982.0,159492000000.0,224342000000.0,64849590877.0,0.029,156107577919.344,0.017,0.019641124670989225,2.7481205302640017,0.22554134163413592,0.2384601780465478,18.198812814993815,4.104584658442211,0.9787774777353471,0.6728971962616822,0.8909657320872274,0.3862928348909657,0.3956386292834891,0.6137071651090342,0.5545171339563862,0.2827102803738318,0.5942367601246106,0.2827102803738318,0.6500519210799585,0.5212876427829699,0.5942367601246106,0.2827102803738318,0.8146417445482866,0.5389408099688473,0.5942367601246106
160980,3,3066128400.0,130962000000.0,57873618426.0,2629069054.0,34005785846.0,1195022926.0,160880000000.0,221056000000.0,60176064828.0,0.042,172493916282.134,0.191,0.017775284288780294,2.9904263578048327,0.035141752977326565,0.21137360670064645,144.3436042348647,5.072487283878604,1.0721903641850505,0.6308411214953271,0.3660436137071651,0.3068535825545171,0.9018691588785047,0.6962616822429907,0.6090342679127726,0.676791277258567,0.8504672897196262,0.676791277258567,0.4345794392523364,0.7357217030114227,0.8504672897196262,0.676791277258567,0.32866043613707163,0.8255451713395638,0.8504672897196262
170030,1,502686000.0,145113347726.0,80986885872.0,5153742677.0,73094782417.0,5732432319.0,140592375821.0,223540903276.0,82948527455.0,0.033,110141237343.912,0.103,0.00456401264524005,2.485960638893305,0.07842464440617558,0.5199057345048577,19.213700435476873,1.5068276243790546,0.7834083228250022,0.24922118380062305,0.5809968847352025,0.7834890965732088,0.40498442367601245,0.24610591900311526,0.45482866043613707,0.397196261682243,0.7616822429906542,0.397196261682243,0.5379023883696781,0.36863966770508827,0.7616822429906542,0.397196261682243,0.5498442367601246,0.3115264797507788,0.7616822429906542
170030,2,2508900760.0,128496000000.0,65083606735.0,4321718106.0,82165652219.0,9998460381.0,144105000000.0,211198000000.0,67092881120.0,0.059,134992026639.482,0.069,0.018585547772391214,2.8253106974611186,0.12168661856843332,0.5701790515179903,13.5012813468768,1.6429252734425008,0.9367608013417851,0.6510903426791277,0.6962616822429907,0.8052959501557633,0.32710280373831774,0.2772585669781931,0.5295950155763239,0.9003115264797508,0.7087227414330218,0.9003115264797508,0.7175493250259605,0.3779854620976116,0.7087227414330218,0.9003115264797508,0.940809968847352,0.338006230529595,0.7087227414330218
170030,3,2508900760.0,142422000000.0,76911134224.0,2254224909.0,68088182000.0,2658030054.0,146705000000.0,225773000000.0,79068147517.0,0.044,108146999801.234,-0.222,0.023198986237354433,2.3890915421553656,0.03903805294727945,0.46411630142121946,40.686898795025435,1.5883373094208038,0.7371739787118899,0.7289719626168224,0.397196261682243,0.7445482866043613,0.6464174454828661,0.2616822429906542,0.43302180685358255,0.7242990654205608,0.08411214953271028,0.7242990654205608,0.6235721703011422,0.44704049844236754,0.08411214953271028,0.7242990654205608,0.7570093457943925,0.42679127725856697,0.08411214953271028
171120,1,0.0,85199312524.0,36505160959.0,2475969578.0,34366966481.0,3253307131.0,122679250036.0,159388630351.0,36709380315.0,0.031,120270880768.0,-0.046,0.0,3.194750376487352,0.09466378514375459,0.2801367506804539,36.968806179400346,3.499607125187861,0.980368568708292,0.0646417445482866,0.6261682242990654,0.48909657320872274,0.6152647975077882,0.557632398753894,0.5560747663551402,0.34657320872274144,0.4369158878504673,0.34657320872274144,0.39330218068535827,0.5763239875389409,0.4369158878504673,0.34657320872274144,0.2484423676012461,0.6152647975077882,0.4369158878504673
171120,2,3124798700.0,87112631800.0,49325059610.0,3669627614.0,36730176744.0,5911521965.0,128791000000.0,178261000000.0,49469929722.0,0.062,214512944151.253,1.026,0.0145669470547041,3.8495156019190366,0.16094455537749808,0.28519210770938963,36.28726162590736,5.840237188248609,1.6655886443696706,0.5545171339563862,0.7881619937694704,0.5062305295950156,0.6105919003115264,0.7305295950155763,0.8006230529595015,0.9205607476635514,0.9875389408099688,0.9205607476635514,0.6163032191069574,0.7139148494288681,0.9875389408099688,0.9205607476635514,0.7406542056074766,0.8068535825545171,0.9875389408099688
171120,3,3124798700.0,81134619111.0,44372350054.0,2474691992.0,32323927825.0,2322907176.0,131114000000.0,175561000000.0,44447253637.0,0.06,143966034679.95,-0.385,0.021705110562687376,3.082471406843813,0.0718633944666655,0.2465330004804979,61.9766627643971,4.453853363965368,1.098023957620487,0.6993769470404985,0.5514018691588785,0.4127725856697819,0.7694704049844237,0.6370716510903427,0.6152647975077882,0.9065420560747663,0.007009345794392523,0.9065420560747663,0.5545171339563862,0.6739356178608515,0.007009345794392523,0.9065420560747663,0.5926791277258567,0.7616822429906542,0.007009345794392523
183300,1,9940569000.0,146557328639.0,90112125660.0,6776904311.0,63126132407.0,4638420784.0,257368340646.0,393417887277.0,136049546631.0,0.032,526172271178.331,-0.033,0.018892232723968325,3.3055004956699463,0.07347861507012982,0.24527543771915405,113.43780473589975,8.335252788589726,2.0444327762211443,0.660436137071651,0.5545171339563862,0.40654205607476634,0.8582554517133957,0.8255451713395638,0.8629283489096573,0.37149532710280375,0.46105919003115264,0.37149532710280375,0.5404984423676013,0.8489096573208723,0.46105919003115264,0.37149532710280375,0.559190031152648,0.9182242990654206,0.46105919003115264
183300,2,9940569000.0,167824000000.0,104211000000.0,6461755711.0,62808545411.0,7735600740.0,282601000000.0,503245000000.0,220645000000.0,0.036,645424332161.662,0.417,0.015401602487942995,2.612371937201408,0.12316159671236745,0.22225167430759268,83.43557971189475,10.276059219938968,2.283879448555067,0.5809968847352025,0.7024922118380063,0.3333333333333333,0.8115264797507789,0.8800623052959502,0.883177570093458,0.4984423676012461,0.9532710280373832,0.4984423676012461,0.5389408099688474,0.8582554517133957,0.9532710280373832,0.4984423676012461,0.5545171339563862,0.9252336448598131,0.9532710280373832
183300,3,9940569000.0,225765000000.0,160176000000.0,11622711431.0,91305492026.0,9622329619.0,264671000000.0,560286000000.0,295615000000.0,0.042,509435296777.67,-0.199,0.01951291766172674,2.1491730923218393,0.10538609896828507,0.34497731910938484,52.94303115243032,5.579459520711022,1.9247869875342216,0.6713395638629284,0.661993769470405,0.5950155763239875,0.7258566978193146,0.719626168224299,0.8535825545171339,0.676791277258567,0.1043613707165109,0.676791277258567,0.6427829698857737,0.7663551401869159,0.1043613707165109,0.676791277258567,0.8006230529595015,0.8535825545171339,0.1043613707165109
186230,3,5172410.0,42246122111.0,37468691501.0,-971991495.0,13604322626.0,-1443676650.0,57731345600.0,107912000000.0,50180856114.0,0.038,86561467846.3576,-0.197,5.9754185420940135e-05,2.0872241144663155,-0.10611896598518672,0.23564880542122685,-59.95904127586853,6.362791461658299,1.4993894459685053,0.14330218068535824,0.06074766355140187,0.37694704049844235,0.09657320872274143,0.7710280373831776,0.7538940809968847,0.5677570093457944,0.10747663551401869,0.5677570093457944,0.1936656282450675,0.5404984423676013,0.10747663551401869,0.5677570093457944,0.04205607476635514,0.5607476635514018,0.10747663551401869
189690,3,867364100.0,24133020685.0,2987297515.0,213722042.0,6209413552.0,184183033.0,69610956485.0,73004515930.0,3393559445.0,0.057,62069902361.6583,-0.295,0.013973988471033691,11.522986340055546,0.029661904696406668,0.08920166975924293,337.00119577061315,9.996097351523012,0.8916685748317986,0.5389408099688473,0.3395638629283489,0.05451713395638629,0.9641744548286605,0.867601246105919,0.5171339563862928,0.8870716510903427,0.0264797507788162,0.8870716510903427,0.3110072689511941,0.7829698857736241,0.0264797507788162,0.8870716510903427,0.1261682242990654,0.8644859813084113,0.0264797507788162
189980,2,1547729880.0,59461849163.0,33994791590.0,4728278611.0,27958367897.0,2605932006.0,96078751327.0,208293000000.0,112214000000.0,0.031,113790730913.119,0.2,0.013601546167953837,1.388623059173601,0.09320758692354222,0.29099428865228344,43.666039885585185,4.0700062082425426,1.1843454960305477,0.5311526479750779,0.6246105919003115,0.5218068535825545,0.6697819314641744,0.6105919003115264,0.6386292834890965,0.34657320872274144,0.8582554517133957,0.34657320872274144,0.559190031152648,0.6396677050882658,0.8582554517133957,0.34657320872274144,0.6090342679127726,0.7133956386292835,0.8582554517133957
189980,3,1547729880.0,64212148805.0,35907038125.0,2752397038.0,27953073320.0,2529226707.0,98478265488.0,212732000000.0,114254000000.0,0.028,88905277634.5843,-0.202,0.017408751439497563,1.2394995299119493,0.09048116742105694,0.28385017934141216,35.15116987675566,3.1805188866647423,0.9027932902230377,0.6214953271028038,0.6199376947040498,0.5015576323987538,0.5934579439252337,0.5249221183800623,0.5186915887850467,0.2601246105919003,0.102803738317757,0.2601246105919003,0.5809968847352024,0.5456905503634476,0.102803738317757,0.2601246105919003,0.6635514018691588,0.5716510903426791,0.102803738317757
192400,2,24862708000.0,435938000000.0,98263701096.0,14921915245.0,174157000000.0,68317837022.0,1011390000000.0,1162910000000.0,151522000000.0,0.021,584286535329.956,-0.015,0.04255225218558156,3.0739130286786334,0.39227729589967675,0.17219569107861457,8.552474153152735,3.354941434050633,0.5777076011678565,0.9174454828660437,0.9610591900311527,0.22429906542056074,0.26479750778816197,0.5498442367601246,0.30218068535825543,0.10514018691588785,0.514797507788162,0.10514018691588785,0.7009345794392523,0.3722741433021806,0.514797507788162,0.10514018691588785,0.9049844236760125,0.32398753894080995,0.514797507788162
192440,2,0.0,250928000000.0,35002785286.0,6094516507.0,91578580193.0,9654374110.0,457547000000.0,498763000000.0,41215761431.0,0.023,215396906755.668,0.096,0.0,4.061555247246136,0.10542174916507334,0.20015119800370235,22.310810032994258,2.3520446189679225,0.4707643027839742,0.0646417445482866,0.6635514018691588,0.2850467289719626,0.4485981308411215,0.4174454828660436,0.2118380062305296,0.14330218068535824,0.7492211838006231,0.14330218068535824,0.3377466251298027,0.35929387331256485,0.7492211838006231,0.14330218068535824,0.1526479750778816,0.29595015576323985,0.7492211838006231
192440,3,3376705920.0,253587000000.0,44608503138.0,6110582556.0,115454000000.0,7228365804.0,467384000000.0,520420000000.0,53035687226.0,0.026,201410164465.755,-0.092,0.01676532030524273,3.243907319605694,0.06260818857726887,0.2470217208975917,27.863858848192155,1.7445057292580162,0.43093051897774176,0.6059190031152648,0.5171339563862928,0.4143302180685358,0.5249221183800623,0.30062305295950154,0.17133956386292834,0.20638629283489096,0.279595015576324,0.20638629283489096,0.5124610591900312,0.3322949117341641,0.279595015576324,0.20638629283489096,0.5038940809968847,0.26791277258566976,0.279595015576324
194370,2,6319346000.0,440097000000.0,308714000000.0,19298536429.0,207600000000.0,16485569875.0,271231000000.0,748483000000.0,477253000000.0,0.026,195499982848.0,-0.033,0.032324023296274415,1.891244682999265,0.07941025951348747,0.7653992353381435,11.8588550065516,0.9417147536030829,0.7207904097924271,0.8348909657320872,0.5856697819314641,0.8909657320872274,0.3052959501557632,0.14797507788161993,0.4236760124610592,0.20638629283489096,0.46105919003115264,0.20638629283489096,0.770508826583593,0.29231568016614745,0.46105919003115264,0.20638629283489096,0.9828660436137072,0.21651090342679127,0.46105919003115264
194370,3,10742888200.0,486273000000.0,292209000000.0,32323716931.0,268464000000.0,27265863893.0,300895000000.0,788703000000.0,487808000000.0,0.03,164161283237.71,-0.096,0.06544105886674878,1.936096448778446,0.10156245862759998,0.8922182156566244,6.020762220552833,0.6114834139315141,0.5455766404815965,0.9750778816199377,0.6448598130841121,0.9252336448598131,0.23208722741433022,0.09345794392523364,0.26791277258566976,0.3146417445482866,0.26869158878504673,0.3146417445482866,0.8483904465212877,0.19781931464174454,0.26869158878504673,0.3146417445482866,1.0,0.11370716510903427,0.26869158878504673
198080,1,0.0,126219706523.0,95987129424.0,-511330714.0,54797624628.0,-458716013.0,92602519239.0,201549468694.0,108946949455.0,0.059,55453108526.6795,0.23,0.0,1.9871453203577285,-0.008371093019342473,0.5917509056807789,-120.88766678105806,1.011961903515514,0.5988293729197505,0.0646417445482866,0.16199376947040497,0.822429906542056,0.06074766355140187,0.16355140186915887,0.32554517133956384,0.9003115264797508,0.8753894080996885,0.9003115264797508,0.34968847352024923,0.18328141225337488,0.8753894080996885,0.9003115264797508,0.17367601246105918,0.09813084112149532,0.8753894080996885
198080,2,0.0,131273000000.0,103854000000.0,-687210353.0,57506439341.0,-1422096023.0,89173014214.0,204004000000.0,114831000000.0,0.049,46516012345.4694,-0.084,0.0,1.9987103100582666,-0.024729335345687057,0.6448861221960532,-32.70947361721818,0.8088835420610918,0.5216378538960156,0.0646417445482866,0.1292834890965732,0.8551401869158879,0.1292834890965732,0.1292834890965732,0.2538940809968847,0.8084112149532711,0.3037383177570093,0.8084112149532711,0.34968847352024923,0.17082035306334373,0.3037383177570093,0.8084112149532711,0.17367601246105918,0.08333333333333333,0.3037383177570093
